Initial Temperature (K)	0.0250169
Excitation Current (A)	1.299e-06
Axis 1,2	x,z
Angle	0
Field (T)	Current (A)	Resistance (Ohms)	Actual X-Field	Actual Y-Field	Actual Z-Field
-0.0296	-0.000325	0.32055408	-0.0296	0.0	-0.0
-0.0296	-0.00032	0.3205356	-0.0296	-0.0	0.0
-0.0296	-0.000315	0.3205356	-0.0296	0.0	0.0
-0.0296	-0.00031	0.3205356	-0.0296	0.0	0.0
-0.0296	-0.000305	0.32055408	-0.0296	-0.0	0.0
-0.0296	-0.0003	0.32055408	-0.0296	0.0	0.0
-0.0296	-0.000295	0.32059104	-0.0296	0.0	0.0
-0.0296	-0.00029	0.3205356	-0.0296	0.0	0.0
-0.0296	-0.000285	0.3205356	-0.0296	0.0	0.0
-0.0296	-0.00028	0.3205356	-0.0296	0.0	0.0
-0.0296	-0.000275	0.32057256	-0.0296	0.0	-0.0001
-0.0296	-0.00027	0.3205356	-0.0296	0.0	-0.0
-0.0296	-0.000265	0.3205356	-0.0296	-0.0	-0.0001
-0.0296	-0.00026	0.32055408	-0.0296	0.0	-0.0
-0.0296	-0.000255	0.3205356	-0.0296	0.0	0.0001
-0.0296	-0.00025	0.32057256	-0.0296	0.0	0.0
-0.0296	-0.000245	0.3205356	-0.0296	-0.0	-0.0
-0.0296	-0.00024	0.3205356	-0.0296	-0.0	-0.0
-0.0296	-0.000235	0.32055408	-0.0296	0.0	0.0001
-0.0296	-0.00023	0.3205356	-0.0296	0.0	-0.0
-0.0296	-0.000225	0.32055408	-0.0296	0.0	-0.0001
-0.0296	-0.00022	0.3205356	-0.0296	0.0	-0.0
-0.0296	-0.000215	0.3205356	-0.0296	-0.0	0.0001
-0.0296	-0.00021	0.32055408	-0.0296	-0.0	0.0
-0.0296	-0.000205	0.3205356	-0.0296	0.0	-0.0001
-0.0296	-0.0002	0.3205356	-0.0296	-0.0	0.0001
-0.0296	-0.000195	0.3205356	-0.0296	0.0	0.0
-0.0296	-0.00019	0.32055408	-0.0296	0.0	0.0001
-0.0296	-0.000185	0.3205356	-0.0296	-0.0	0.0
-0.0296	-0.00018	0.3205356	-0.0296	0.0	-0.0
-0.0296	-0.000175	0.3205356	-0.0296	-0.0	0.0
-0.0296	-0.00017	0.3205356	-0.0296	-0.0	0.0001
-0.0296	-0.000165	0.3205356	-0.0296	0.0	-0.0
-0.0296	-0.00016	0.3205356	-0.0296	0.0	-0.0
-0.0296	-0.000155	0.3205356	-0.0296	-0.0	-0.0
-0.0296	-0.00015	0.3205356	-0.0296	0.0	0.0
-0.0296	-0.000145	0.3205356	-0.0296	0.0	0.0
-0.0296	-0.00014	0.3205356	-0.0296	0.0	-0.0
-0.0296	-0.000135	0.32055408	-0.0296	-0.0	0.0
-0.0296	-0.00013	0.32055408	-0.0296	0.0	-0.0
-0.0296	-0.000125	0.32055408	-0.0296	-0.0	-0.0001
-0.0296	-0.00012	0.32055408	-0.0296	0.0	0.0
-0.0296	-0.000115	0.32055408	-0.0296	0.0	-0.0
-0.0296	-0.00011	0.32055408	-0.0296	0.0	-0.0
-0.0296	-0.000105	0.32057256	-0.0296	0.0	-0.0
-0.0296	-0.0001	0.32055408	-0.0296	0.0	0.0
-0.0296	-9.5e-05	0.3205356	-0.0296	-0.0	0.0001
-0.0296	-9e-05	0.32055408	-0.0296	-0.0	0.0
-0.0296	-8.5e-05	0.32059104	-0.0296	0.0	0.0
-0.0296	-8e-05	0.3205356	-0.0296	-0.0	-0.0
-0.0296	-7.5e-05	0.32057256	-0.0296	-0.0	-0.0
-0.0296	-7e-05	0.3205356	-0.0296	0.0	0.0
-0.0296	-6.5e-05	0.3205356	-0.0296	0.0	-0.0
-0.0296	-6e-05	0.3205356	-0.0296	-0.0	-0.0001
-0.0296	-5.5e-05	0.3205356	-0.0296	0.0	0.0001
-0.0296	-5e-05	0.32059104	-0.0296	0.0	-0.0
-0.0296	-4.5e-05	0.32055408	-0.0296	-0.0	-0.0
-0.0296	-4e-05	0.3205356	-0.0296	-0.0	-0.0
-0.0296	-3.5e-05	0.3205356	-0.0296	0.0	0.0001
-0.0296	-3e-05	0.3205356	-0.0296	0.0	-0.0
-0.0296	-2.5e-05	0.3205356	-0.0296	0.0	-0.0
-0.0296	-2e-05	0.3205356	-0.0296	-0.0	0.0001
-0.0296	-1.5e-05	0.3205356	-0.0296	0.0	0.0001
-0.0296	-1e-05	0.3205356	-0.0296	-0.0	0.0
-0.0296	-5e-06	0.3205356	-0.0296	0.0	0.0
-0.0296	-0.0	0.32055408	-0.0296	-0.0	-0.0
-0.0296	5e-06	0.3205356	-0.0296	0.0	0.0
-0.0296	1e-05	0.32057256	-0.0296	-0.0	0.0
-0.0296	1.5e-05	0.3205356	-0.0296	0.0	-0.0
-0.0296	2e-05	0.32055408	-0.0296	0.0	0.0001
-0.0296	2.5e-05	0.32055408	-0.0296	-0.0	-0.0
-0.0296	3e-05	0.3205356	-0.0296	-0.0	-0.0
-0.0296	3.5e-05	0.3205356	-0.0296	-0.0	0.0001
-0.0296	4e-05	0.32057256	-0.0296	-0.0	-0.0001
-0.0296	4.5e-05	0.3205356	-0.0296	0.0	-0.0
-0.0296	5e-05	0.32055408	-0.0296	0.0	0.0
-0.0296	5.5e-05	0.3205356	-0.0296	0.0	0.0
-0.0296	6e-05	0.32057256	-0.0296	-0.0	-0.0001
-0.0296	6.5e-05	0.3205356	-0.0296	0.0	-0.0
-0.0296	7e-05	0.3205356	-0.0296	-0.0	-0.0
-0.0296	7.5e-05	0.32055408	-0.0296	-0.0	0.0
-0.0296	8e-05	0.32055408	-0.0296	0.0	-0.0
-0.0296	8.5e-05	0.3205356	-0.0296	0.0	-0.0001
-0.0296	9e-05	0.32057256	-0.0296	0.0	-0.0
-0.0296	9.5e-05	0.3205356	-0.0296	-0.0	0.0
-0.0296	0.0001	0.3205356	-0.0296	-0.0	0.0001
-0.0296	0.000105	0.32059104	-0.0296	-0.0	0.0001
-0.0296	0.00011	0.320628	-0.0296	0.0	-0.0
-0.0296	0.000115	0.32055408	-0.0296	0.0	-0.0
-0.0296	0.00012	0.32057256	-0.0296	-0.0	-0.0
-0.0296	0.000125	0.32057256	-0.0296	0.0	-0.0
-0.0296	0.00013	0.32057256	-0.0296	0.0	0.0001
-0.0296	0.000135	0.3205356	-0.0296	-0.0	-0.0
-0.0296	0.00014	0.32057256	-0.0296	-0.0	-0.0
-0.0296	0.000145	0.32057256	-0.0296	-0.0	0.0
-0.0296	0.00015	0.3205356	-0.0296	0.0	-0.0
-0.0296	0.000155	0.3205356	-0.0296	0.0	0.0001
-0.0296	0.00016	0.32059104	-0.0296	0.0	-0.0
-0.0296	0.000165	0.3205356	-0.0296	0.0	-0.0001
-0.0296	0.00017	0.32055408	-0.0296	-0.0	0.0001
-0.0296	0.000175	0.32060952	-0.0296	0.0	0.0
-0.0296	0.00018	0.32055408	-0.0296	0.0	-0.0001
-0.0296	0.000185	0.32055408	-0.0296	0.0	-0.0001
-0.0296	0.00019	0.32060952	-0.0296	0.0	-0.0
-0.0296	0.000195	0.32059104	-0.0296	0.0	0.0001
-0.0296	0.0002	0.32057256	-0.0296	0.0	-0.0
-0.0296	0.000205	0.32057256	-0.0296	0.0	0.0
-0.0296	0.00021	0.32059104	-0.0296	0.0	0.0
-0.0296	0.000215	0.320628	-0.0296	-0.0	0.0
-0.0296	0.00022	0.32059104	-0.0296	-0.0	0.0001
-0.0296	0.000225	0.3205356	-0.0296	0.0	0.0001
-0.0296	0.00023	0.32059104	-0.0296	0.0	-0.0
-0.0296	0.000235	0.3205356	-0.0296	0.0	-0.0
-0.0296	0.00024	0.32059104	-0.0296	-0.0	0.0
-0.0296	0.000245	0.32059104	-0.0296	0.0	-0.0
-0.0296	0.00025	0.32055408	-0.0296	-0.0	-0.0
-0.0296	0.000255	0.3205356	-0.0296	0.0	0.0
-0.0296	0.00026	0.32057256	-0.0296	-0.0	-0.0
-0.0296	0.000265	0.32057256	-0.0296	-0.0	-0.0001
-0.0296	0.00027	0.320628	-0.0296	0.0	0.0
-0.0296	0.000275	0.32057256	-0.0296	-0.0	0.0001
-0.0296	0.00028	0.32057256	-0.0296	0.0	0.0001
-0.0296	0.000285	0.32059104	-0.0296	0.0	0.0
-0.0296	0.00029	0.3205356	-0.0296	0.0	-0.0
-0.0296	0.000295	0.3205356	-0.0296	0.0	-0.0
-0.0296	0.0003	0.3205356	-0.0296	0.0	-0.0
-0.0296	0.000305	0.32057256	-0.0296	0.0	-0.0001
-0.0296	0.00031	0.3205356	-0.0296	0.0	0.0
-0.0296	0.000315	0.3205356	-0.0296	0.0	0.0001
-0.0296	0.00032	0.3205356	-0.0296	0.0	-0.0
-0.0296	0.000325	0.3205356	-0.0296	0.0	-0.0001
-0.0296	0.00033	0.3205356	-0.0296	-0.0	-0.0
-0.0296	0.000335	0.3205356	-0.0296	0.0	-0.0001
-0.0296	0.00034	0.3205356	-0.0296	0.0	0.0
-0.0296	0.000345	0.32055408	-0.0296	-0.0	0.0001
-0.0296	0.00035	0.32057256	-0.0296	0.0	0.0001
-0.0296	0.000355	0.3205356	-0.0296	-0.0	0.0
-0.0296	0.00036	0.32055408	-0.0296	0.0	-0.0001
-0.0296	0.000365	0.3205356	-0.0296	0.0	-0.0
-0.0296	0.00037	0.3205356	-0.0296	0.0	-0.0001
-0.0296	0.000375	0.32055408	-0.0296	0.0	0.0
-0.0296	0.00038	0.32057256	-0.0296	0.0	-0.0
-0.0296	0.000385	0.3205356	-0.0296	0.0	0.0
-0.0296	0.00039	0.3205356	-0.0296	-0.0	-0.0
-0.0296	0.000395	0.3205356	-0.0296	-0.0	-0.0
-0.0296	0.0004	0.32057256	-0.0296	-0.0	-0.0
-0.0296	0.000405	0.3205356	-0.0296	0.0	0.0
-0.0296	0.00041	0.3205356	-0.0296	0.0	0.0001
-0.0296	0.000415	0.3205356	-0.0296	-0.0	-0.0
-0.0296	0.00042	0.3205356	-0.0296	-0.0	0.0
-0.0296	0.000425	0.32055408	-0.0296	-0.0	-0.0
-0.0296	0.00043	0.3205356	-0.0296	0.0	-0.0
-0.0296	0.000435	0.3205356	-0.0296	-0.0	-0.0
-0.0296	0.00044	0.3205356	-0.0296	0.0	-0.0001
-0.0296	0.000445	0.3205356	-0.0296	0.0	0.0001
-0.0296	0.00045	0.3205356	-0.0296	0.0	0.0001
-0.0296	0.000455	0.3205356	-0.0296	0.0	-0.0
-0.0296	0.00046	0.3205356	-0.0296	0.0	-0.0
-0.0296	0.000465	0.32057256	-0.0296	-0.0	-0.0001
-0.0296	0.00047	0.3205356	-0.0296	0.0	-0.0
-0.0296	0.000475	0.3205356	-0.0296	0.0	0.0
-0.0296	0.00048	0.3205356	-0.0296	-0.0	0.0001
-0.0296	0.000485	0.3205356	-0.0296	0.0	0.0
-0.0296	0.00049	0.3205356	-0.0296	0.0	-0.0
-0.0296	0.000495	0.3205356	-0.0296	0.0	-0.0001
-0.0296	0.0005	0.3205356	-0.0296	0.0	0.0
-0.0294	-0.0005	0.3205356	-0.0294	0.0	-0.0
-0.0294	-0.000495	0.3205356	-0.0294	0.0	-0.0001
-0.0294	-0.00049	0.3205356	-0.0294	-0.0	-0.0
-0.0294	-0.000485	0.3205356	-0.0294	0.0	-0.0
-0.0294	-0.00048	0.3205356	-0.0294	0.0	0.0
-0.0294	-0.000475	0.3205356	-0.0294	-0.0	-0.0
-0.0294	-0.00047	0.3205356	-0.0294	0.0	-0.0
-0.0294	-0.000465	0.3205356	-0.0294	-0.0	-0.0001
-0.0294	-0.00046	0.3205356	-0.0294	0.0	0.0
-0.0294	-0.000455	0.3205356	-0.0294	0.0	-0.0
-0.0294	-0.00045	0.3205356	-0.0294	0.0	0.0
-0.0294	-0.000445	0.3205356	-0.0294	-0.0	-0.0
-0.0294	-0.00044	0.3205356	-0.0294	-0.0	0.0
-0.0294	-0.000435	0.3205356	-0.0294	-0.0	-0.0
-0.0294	-0.00043	0.3205356	-0.0294	0.0	-0.0
-0.0294	-0.000425	0.3205356	-0.0294	-0.0	-0.0
-0.0294	-0.00042	0.3205356	-0.0294	-0.0	-0.0
-0.0294	-0.000415	0.3205356	-0.0294	-0.0	-0.0
-0.0294	-0.00041	0.3205356	-0.0294	0.0	0.0001
-0.0294	-0.000405	0.3205356	-0.0294	-0.0	-0.0
-0.0294	-0.0004	0.3205356	-0.0294	0.0	-0.0001
-0.0294	-0.000395	0.3205356	-0.0294	-0.0	-0.0
-0.0294	-0.00039	0.3205356	-0.0294	0.0	0.0001
-0.0294	-0.000385	0.3205356	-0.0294	0.0	-0.0
-0.0294	-0.00038	0.3205356	-0.0294	-0.0	-0.0
-0.0294	-0.000375	0.3205356	-0.0294	0.0	0.0
-0.0294	-0.00037	0.3205356	-0.0294	-0.0	-0.0
-0.0294	-0.000365	0.3205356	-0.0294	0.0	0.0
-0.0294	-0.00036	0.3205356	-0.0294	0.0	-0.0
-0.0294	-0.000355	0.3205356	-0.0294	-0.0	-0.0
-0.0294	-0.00035	0.3205356	-0.0294	0.0	0.0001
-0.0294	-0.000345	0.3205356	-0.0294	0.0	-0.0
-0.0294	-0.00034	0.3205356	-0.0294	0.0	-0.0
-0.0294	-0.000335	0.3205356	-0.0294	0.0	-0.0
-0.0294	-0.00033	0.3205356	-0.0294	0.0	0.0
-0.0294	-0.000325	0.3205356	-0.0294	0.0	-0.0
-0.0294	-0.00032	0.3205356	-0.0294	0.0	0.0
-0.0294	-0.000315	0.3205356	-0.0294	-0.0	0.0
-0.0294	-0.00031	0.3205356	-0.0294	-0.0	0.0001
-0.0294	-0.000305	0.3205356	-0.0294	0.0	0.0001
-0.0294	-0.0003	0.3205356	-0.0294	-0.0	0.0
-0.0294	-0.000295	0.3205356	-0.0294	0.0	-0.0
-0.0294	-0.00029	0.3205356	-0.0294	-0.0	-0.0
-0.0294	-0.000285	0.3205356	-0.0294	-0.0	0.0
-0.0294	-0.00028	0.3205356	-0.0294	0.0	0.0001
-0.0294	-0.000275	0.3205356	-0.0294	-0.0	0.0
-0.0294	-0.00027	0.3205356	-0.0294	-0.0	-0.0001
-0.0294	-0.000265	0.3205356	-0.0294	-0.0	-0.0
-0.0294	-0.00026	0.3205356	-0.0294	-0.0	0.0
-0.0294	-0.000255	0.3205356	-0.0294	0.0	0.0001
-0.0294	-0.00025	0.3205356	-0.0294	0.0	-0.0
-0.0294	-0.000245	0.3205356	-0.0294	0.0	-0.0
-0.0294	-0.00024	0.3205356	-0.0294	-0.0	-0.0
-0.0294	-0.000235	0.3205356	-0.0294	0.0	-0.0
-0.0294	-0.00023	0.3205356	-0.0294	-0.0	0.0
-0.0294	-0.000225	0.3205356	-0.0294	0.0	-0.0
-0.0294	-0.00022	0.3205356	-0.0294	-0.0	0.0
-0.0294	-0.000215	0.3205356	-0.0294	-0.0	-0.0
-0.0294	-0.00021	0.3205356	-0.0294	0.0	-0.0
-0.0294	-0.000205	0.3205356	-0.0294	0.0	0.0
-0.0294	-0.0002	0.3205356	-0.0294	-0.0	0.0
-0.0294	-0.000195	0.3205356	-0.0294	0.0	-0.0
-0.0294	-0.00019	0.3205356	-0.0294	0.0	-0.0001
-0.0294	-0.000185	0.3205356	-0.0294	0.0	-0.0001
-0.0294	-0.00018	0.3205356	-0.0294	-0.0	0.0001
-0.0294	-0.000175	0.3205356	-0.0294	0.0	-0.0
-0.0294	-0.00017	0.3205356	-0.0294	0.0	-0.0
-0.0294	-0.000165	0.3205356	-0.0294	0.0	-0.0
-0.0294	-0.00016	0.3205356	-0.0294	0.0	-0.0
-0.0294	-0.000155	0.3205356	-0.0294	0.0	0.0
-0.0294	-0.00015	0.3205356	-0.0294	0.0	-0.0
-0.0294	-0.000145	0.3205356	-0.0294	0.0	0.0
-0.0294	-0.00014	0.3205356	-0.0294	-0.0	0.0
-0.0294	-0.000135	0.3205356	-0.0294	-0.0	0.0
-0.0294	-0.00013	0.3205356	-0.0294	0.0	-0.0001
-0.0294	-0.000125	0.3205356	-0.0294	-0.0	0.0
-0.0294	-0.00012	0.3205356	-0.0294	0.0	0.0001
-0.0294	-0.000115	0.3205356	-0.0294	-0.0	0.0001
-0.0294	-0.00011	0.3205356	-0.0294	0.0	-0.0
-0.0294	-0.000105	0.3205356	-0.0294	0.0	-0.0
-0.0294	-0.0001	0.3205356	-0.0294	0.0	0.0001
-0.0294	-9.5e-05	0.3205356	-0.0294	-0.0	0.0
-0.0294	-9e-05	0.3205356	-0.0294	0.0	-0.0001
-0.0294	-8.5e-05	0.3205356	-0.0294	0.0	0.0
-0.0294	-8e-05	0.3205356	-0.0294	-0.0	0.0001
-0.0294	-7.5e-05	0.3205356	-0.0294	0.0	-0.0
-0.0294	-7e-05	0.3205356	-0.0294	0.0	-0.0001
-0.0294	-6.5e-05	0.3205356	-0.0294	-0.0	-0.0
-0.0294	-6e-05	0.3205356	-0.0294	0.0	0.0
-0.0294	-5.5e-05	0.3205356	-0.0294	0.0	0.0001
-0.0294	-5e-05	0.3205356	-0.0294	0.0	0.0
-0.0294	-4.5e-05	0.3205356	-0.0294	-0.0	0.0
-0.0294	-4e-05	0.3205356	-0.0294	0.0	-0.0001
-0.0294	-3.5e-05	0.3205356	-0.0294	-0.0	-0.0
-0.0294	-3e-05	0.3205356	-0.0294	0.0	-0.0
-0.0294	-2.5e-05	0.3205356	-0.0294	-0.0	0.0
-0.0294	-2e-05	0.3205356	-0.0294	0.0	0.0
-0.0294	-1.5e-05	0.3205356	-0.0294	0.0	0.0
-0.0294	-1e-05	0.3205356	-0.0294	0.0	-0.0
-0.0294	-5e-06	0.3205356	-0.0294	0.0	-0.0001
-0.0294	-0.0	0.3205356	-0.0294	0.0	0.0001
-0.0294	5e-06	0.3205356	-0.0294	-0.0	0.0
-0.0294	1e-05	0.3205356	-0.0294	0.0	0.0
-0.0294	1.5e-05	0.3205356	-0.0294	0.0	-0.0
-0.0294	2e-05	0.3205356	-0.0294	0.0	0.0
-0.0294	2.5e-05	0.3205356	-0.0294	0.0	-0.0001
-0.0294	3e-05	0.3205356	-0.0294	-0.0	0.0
-0.0294	3.5e-05	0.3205356	-0.0294	0.0	-0.0
-0.0294	4e-05	0.3205356	-0.0294	-0.0	-0.0001
-0.0294	4.5e-05	0.3205356	-0.0294	0.0	0.0
-0.0294	5e-05	0.3205356	-0.0294	0.0	0.0
-0.0294	5.5e-05	0.3205356	-0.0294	0.0	0.0001
-0.0294	6e-05	0.3205356	-0.0294	-0.0	0.0
-0.0294	6.5e-05	0.3205356	-0.0294	0.0	0.0001
-0.0294	7e-05	0.3205356	-0.0294	-0.0	-0.0
-0.0294	7.5e-05	0.3205356	-0.0294	0.0	-0.0
-0.0294	8e-05	0.3205356	-0.0294	-0.0	-0.0
-0.0294	8.5e-05	0.3205356	-0.0294	0.0	-0.0
-0.0294	9e-05	0.3205356	-0.0294	-0.0	0.0
-0.0294	9.5e-05	0.3205356	-0.0294	0.0	0.0001
-0.0294	0.0001	0.3205356	-0.0294	0.0	-0.0
-0.0294	0.000105	0.3205356	-0.0294	0.0	-0.0
-0.0294	0.00011	0.3205356	-0.0294	-0.0	0.0
-0.0294	0.000115	0.3205356	-0.0294	0.0	0.0001
-0.0294	0.00012	0.3205356	-0.0294	-0.0	0.0
-0.0294	0.000125	0.3205356	-0.0294	0.0	0.0
-0.0294	0.00013	0.3205356	-0.0294	0.0	0.0
-0.0294	0.000135	0.3205356	-0.0294	0.0	0.0001
-0.0294	0.00014	0.3205356	-0.0294	0.0	0.0001
-0.0294	0.000145	0.3205356	-0.0294	0.0	0.0001
-0.0294	0.00015	0.3205356	-0.0294	0.0	-0.0001
-0.0294	0.000155	0.3205356	-0.0294	0.0	-0.0
-0.0294	0.00016	0.3205356	-0.0294	0.0	0.0001
-0.0294	0.000165	0.3205356	-0.0294	0.0	0.0001
-0.0294	0.00017	0.3205356	-0.0294	0.0	-0.0
-0.0294	0.000175	0.3205356	-0.0294	-0.0	0.0
-0.0294	0.00018	0.3205356	-0.0294	0.0	-0.0
-0.0294	0.000185	0.3205356	-0.0294	0.0	-0.0
-0.0294	0.00019	0.3205356	-0.0294	-0.0	0.0
-0.0294	0.000195	0.3205356	-0.0294	0.0	-0.0
-0.0294	0.0002	0.3205356	-0.0294	0.0	0.0001
-0.0294	0.000205	0.3205356	-0.0294	-0.0	0.0
-0.0294	0.00021	0.3205356	-0.0294	-0.0	0.0001
-0.0294	0.000215	0.3205356	-0.0294	-0.0	0.0001
-0.0294	0.00022	0.3205356	-0.0294	-0.0	0.0001
-0.0294	0.000225	0.3205356	-0.0294	0.0	-0.0
-0.0294	0.00023	0.3205356	-0.0294	-0.0	-0.0
-0.0294	0.000235	0.3205356	-0.0294	0.0	-0.0
-0.0294	0.00024	0.3205356	-0.0294	-0.0	-0.0
-0.0294	0.000245	0.3205356	-0.0294	0.0	0.0
-0.0294	0.00025	0.3205356	-0.0294	0.0	0.0
-0.0294	0.000255	0.3205356	-0.0294	-0.0	0.0
-0.0294	0.00026	0.3205356	-0.0294	-0.0	-0.0
-0.0294	0.000265	0.3205356	-0.0294	0.0	0.0
-0.0294	0.00027	0.3205356	-0.0294	-0.0	0.0001
-0.0294	0.000275	0.3205356	-0.0294	0.0	0.0
-0.0294	0.00028	0.3205356	-0.0294	-0.0	-0.0
-0.0294	0.000285	0.3205356	-0.0294	-0.0	-0.0
-0.0294	0.00029	0.3205356	-0.0294	0.0	-0.0
-0.0294	0.000295	0.3205356	-0.0294	-0.0	0.0
-0.0294	0.0003	0.3205356	-0.0294	0.0	0.0
-0.0294	0.000305	0.3205356	-0.0294	0.0	0.0001
-0.0294	0.00031	0.3205356	-0.0294	0.0	0.0
-0.0294	0.000315	0.3205356	-0.0294	-0.0	0.0001
-0.0294	0.00032	0.3205356	-0.0294	0.0	-0.0
-0.0294	0.000325	0.3205356	-0.0294	-0.0	-0.0001
-0.0294	0.00033	0.3205356	-0.0294	0.0	-0.0
-0.0294	0.000335	0.3205356	-0.0294	-0.0	0.0
-0.0294	0.00034	0.3205356	-0.0294	0.0	-0.0
-0.0294	0.000345	0.3205356	-0.0294	0.0	-0.0
-0.0294	0.00035	0.3205356	-0.0294	0.0	-0.0
-0.0294	0.000355	0.3205356	-0.0294	0.0	0.0001
-0.0294	0.00036	0.3205356	-0.0294	-0.0	0.0
-0.0294	0.000365	0.3205356	-0.0294	-0.0	0.0
-0.0294	0.00037	0.3205356	-0.0294	0.0	0.0
-0.0294	0.000375	0.3205356	-0.0294	0.0	-0.0
-0.0294	0.00038	0.3205356	-0.0294	0.0	-0.0
-0.0294	0.000385	0.3205356	-0.0294	0.0	-0.0
-0.0294	0.00039	0.3205356	-0.0294	-0.0	-0.0
-0.0294	0.000395	0.3205356	-0.0294	0.0	-0.0
-0.0294	0.0004	0.3205356	-0.0294	0.0	-0.0
-0.0294	0.000405	0.3205356	-0.0294	0.0	-0.0
-0.0294	0.00041	0.3205356	-0.0294	-0.0	0.0
-0.0294	0.000415	0.3205356	-0.0294	-0.0	-0.0
-0.0294	0.00042	0.3205356	-0.0294	0.0	-0.0001
-0.0294	0.000425	0.3205356	-0.0294	0.0	0.0
-0.0294	0.00043	0.3205356	-0.0294	-0.0	0.0001
-0.0294	0.000435	0.3205356	-0.0294	-0.0	-0.0
-0.0294	0.00044	0.3205356	-0.0294	-0.0	0.0
-0.0294	0.000445	0.3205356	-0.0294	0.0	-0.0
-0.0294	0.00045	0.3205356	-0.0294	0.0	-0.0
-0.0294	0.000455	0.3205356	-0.0294	0.0	-0.0
-0.0294	0.00046	0.3205356	-0.0294	-0.0	-0.0
-0.0294	0.000465	0.3205356	-0.0294	0.0	-0.0
-0.0294	0.00047	0.3205356	-0.0294	0.0	0.0001
-0.0294	0.000475	0.3205356	-0.0294	0.0	0.0
-0.0294	0.00048	0.3205356	-0.0294	0.0	-0.0
-0.0294	0.000485	0.3205356	-0.0294	0.0	-0.0
-0.0294	0.00049	0.3205356	-0.0294	0.0	-0.0
-0.0294	0.000495	0.3205356	-0.0294	0.0	0.0
-0.0294	0.0005	0.3205356	-0.0294	-0.0	0.0001
-0.0292	-0.0005	0.3205356	-0.0292	0.0	0.0
-0.0292	-0.000495	0.3205356	-0.0292	-0.0	-0.0
-0.0292	-0.00049	0.3205356	-0.0292	0.0	0.0
-0.0292	-0.000485	0.3205356	-0.0292	0.0	-0.0
-0.0292	-0.00048	0.3205356	-0.0292	-0.0	-0.0
-0.0292	-0.000475	0.3205356	-0.0292	-0.0	0.0
-0.0292	-0.00047	0.3205356	-0.0292	-0.0	0.0001
-0.0292	-0.000465	0.3205356	-0.0292	-0.0	-0.0
-0.0292	-0.00046	0.3205356	-0.0292	0.0	-0.0
-0.0292	-0.000455	0.3205356	-0.0292	-0.0	-0.0
-0.0292	-0.00045	0.3205356	-0.0292	0.0	-0.0
-0.0292	-0.000445	0.3205356	-0.0292	0.0	0.0
-0.0292	-0.00044	0.3205356	-0.0292	-0.0	0.0
-0.0292	-0.000435	0.3205356	-0.0292	-0.0	0.0
-0.0292	-0.00043	0.3205356	-0.0292	0.0	-0.0
-0.0292	-0.000425	0.3205356	-0.0292	-0.0	0.0
-0.0292	-0.00042	0.3205356	-0.0292	-0.0	-0.0
-0.0292	-0.000415	0.3205356	-0.0292	0.0	-0.0
-0.0292	-0.00041	0.3205356	-0.0292	-0.0	0.0
-0.0292	-0.000405	0.3205356	-0.0292	0.0	0.0
-0.0292	-0.0004	0.3205356	-0.0292	0.0	0.0
-0.0292	-0.000395	0.3205356	-0.0292	0.0	-0.0
-0.0292	-0.00039	0.3205356	-0.0292	-0.0	-0.0
-0.0292	-0.000385	0.3205356	-0.0292	-0.0	0.0
-0.0292	-0.00038	0.3205356	-0.0292	0.0	0.0
-0.0292	-0.000375	0.32051743	-0.0292	0.0	-0.0
-0.0292	-0.00037	0.3205356	-0.0292	-0.0	-0.0001
-0.0292	-0.000365	0.3205356	-0.0292	-0.0	-0.0
-0.0292	-0.00036	0.3205356	-0.0292	0.0	0.0
-0.0292	-0.000355	0.3205356	-0.0292	0.0	0.0001
-0.0292	-0.00035	0.3205356	-0.0292	0.0	0.0001
-0.0292	-0.000345	0.3205356	-0.0292	0.0	0.0001
-0.0292	-0.00034	0.3205356	-0.0292	-0.0	-0.0
-0.0292	-0.000335	0.3205356	-0.0292	0.0	0.0001
-0.0292	-0.00033	0.3205356	-0.0292	-0.0	-0.0
-0.0292	-0.000325	0.3205356	-0.0292	0.0	0.0
-0.0292	-0.00032	0.3205356	-0.0292	0.0	-0.0
-0.0292	-0.000315	0.3205356	-0.0292	-0.0	0.0
-0.0292	-0.00031	0.3205356	-0.0292	-0.0	-0.0001
-0.0292	-0.000305	0.3205356	-0.0292	0.0	0.0
-0.0292	-0.0003	0.3205356	-0.0292	0.0	0.0
-0.0292	-0.000295	0.3205356	-0.0292	-0.0	0.0
-0.0292	-0.00029	0.3205356	-0.0292	0.0	0.0
-0.0292	-0.000285	0.3205356	-0.0292	-0.0	0.0
-0.0292	-0.00028	0.3205356	-0.0292	-0.0	0.0
-0.0292	-0.000275	0.3205356	-0.0292	-0.0	-0.0
-0.0292	-0.00027	0.3205356	-0.0292	-0.0	0.0
-0.0292	-0.000265	0.3205356	-0.0292	0.0	0.0001
-0.0292	-0.00026	0.3205356	-0.0292	0.0	-0.0
-0.0292	-0.000255	0.3205356	-0.0292	0.0	0.0
-0.0292	-0.00025	0.3205356	-0.0292	0.0	0.0
-0.0292	-0.000245	0.3205356	-0.0292	-0.0	0.0
-0.0292	-0.00024	0.3205356	-0.0292	0.0	0.0
-0.0292	-0.000235	0.3205356	-0.0292	-0.0	-0.0
-0.0292	-0.00023	0.3205356	-0.0292	0.0	-0.0001
-0.0292	-0.000225	0.3205356	-0.0292	-0.0	0.0
